time,ax,ay,az,gx,gy,gz,mx,my,mz
40.862266063690186,0.33,-0.91,-0.23,0.43,-5.79,2.07,11.1,-5.85,27.0
40.92115807533264,0.35,-0.91,-0.25,-0.91,-4.51,3.9,13.2,-6.45,25.0
40.98285508155823,0.3,-0.92,-0.27,-1.52,-2.44,5.91,13.65,-6.3,25.0
41.041770219802856,0.27,-0.92,-0.26,-1.77,-0.79,7.26,13.5,-4.95,25.0
41.10229706764221,0.25,-0.92,-0.28,-1.16,-0.24,7.13,13.8,-6.0,26.0
41.161904096603394,0.23,-0.92,-0.29,-0.61,0.67,6.46,12.6,-4.05,25.0
41.222466230392456,0.21,-0.94,-0.24,-0.49,1.59,5.49,13.8,-6.45,25.0
41.28119707107544,0.21,-0.94,-0.25,-1.52,2.62,4.09,13.65,-6.3,25.0
41.34289002418518,0.24,-0.93,-0.25,-2.38,3.54,3.9,14.7,-5.1,26.0
41.401830196380615,0.23,-0.93,-0.26,-2.62,3.41,3.66,14.25,-6.0,26.0
41.46186900138855,0.21,-0.93,-0.29,-2.26,2.13,3.05,14.1,-4.8,25.0
41.52104616165161,0.19,-0.93,-0.29,-0.73,-1.04,1.83,15.9,-6.3,25.0
41.5820631980896,0.2,-0.93,-0.29,0.67,-4.76,0.73,15.45,-4.8,26.0
41.641237020492554,0.21,-0.94,-0.29,1.95,-8.66,-0.3,15.75,-5.4,24.0
41.702397108078,0.26,-0.93,-0.23,1.95,-10.85,-0.18,14.55,-4.2,25.0
41.76118803024292,0.28,-0.93,-0.23,0.61,-10.85,1.46,13.65,-5.55,24.0
41.82185411453247,0.28,-0.92,-0.27,-0.49,-9.88,4.39,14.1,-5.1,23.0
41.88222622871399,0.24,-0.93,-0.28,-0.85,-8.29,6.71,14.25,-5.4,24.0
41.94224214553833,0.16,-0.93,-0.32,-0.61,-7.8,7.13,15.9,-4.8,22.0
42.001124143600464,0.11,-0.95,-0.31,0.61,-7.99,5.49,14.25,-4.95,23.0
42.062350034713745,0.1,-0.95,-0.32,2.2,-6.89,3.11,15.75,-4.65,24.0
42.12178111076355,0.14,-0.94,-0.29,2.8,-3.96,1.65,15.3,-5.7,24.0
42.18185806274414,0.17,-0.95,-0.23,1.71,0.98,2.01,15.9,-5.55,23.0
42.2420551776886,0.19,-0.95,-0.21,-0.79,7.07,3.23,16.2,-4.05,23.0
42.30284118652344,0.17,-0.95,-0.23,-3.41,12.32,4.82,15.45,-4.8,22.0
42.3620810508728,0.13,-0.95,-0.28,-4.63,14.7,5.37,15.9,-3.75,22.0
42.42136311531067,0.12,-0.95,-0.29,-4.09,13.35,3.72,16.35,-4.95,24.0
42.481019020080566,0.1,-0.95,-0.29,-2.5,9.76,2.01,16.35,-4.65,23.0
42.54203510284424,0.11,-0.95,-0.29,-1.22,5.49,-0.24,17.1,-4.2,24.0
42.601728200912476,0.14,-0.94,-0.3,0.37,1.34,-1.77,16.05,-2.85,23.0
42.66235899925232,0.16,-0.95,-0.27,0.79,-1.59,-1.77,16.95,-3.3,25.0
42.722031116485596,0.17,-0.95,-0.26,1.1,-4.39,-1.59,15.9,-4.35,24.0
42.78271818161011,0.18,-0.94,-0.27,1.1,-6.65,-1.46,16.35,-4.95,23.0
42.84118318557739,0.18,-0.94,-0.28,0.98,-8.23,-0.79,16.05,-4.65,25.0
42.90116310119629,0.16,-0.95,-0.27,1.1,-9.51,-0.18,17.1,-4.95,24.0
42.96179819107056,0.14,-0.95,-0.27,0.98,-10.0,0.49,15.15,-4.8,23.0
43.02258515357971,0.14,-0.94,-0.28,0.91,-10.3,0.67,16.35,-3.9,23.0
43.08161211013794,0.15,-0.94,-0.3,1.04,-9.02,1.65,16.8,-4.95,23.0
43.142346143722534,0.14,-0.94,-0.3,1.28,-7.74,2.56,16.65,-5.85,23.0
43.20101022720337,0.11,-0.95,-0.28,1.4,-6.52,3.05,17.85,-6.0,23.0
43.26255512237549,0.08,-0.95,-0.28,1.59,-5.61,2.87,15.75,-5.4,23.0
43.32124900817871,0.08,-0.95,-0.29,1.95,-4.94,2.07,16.05,-4.2,20.0
43.38176107406616,0.08,-0.95,-0.28,1.52,-3.11,1.16,16.2,-4.35,21.0
43.441184997558594,0.09,-0.95,-0.27,1.1,0.0,1.22,17.25,-4.05,21.0
43.50271415710449,0.09,-0.96,-0.25,-0.61,3.17,1.52,17.7,-4.35,22.0
43.561068058013916,0.09,-0.96,-0.28,-1.52,5.43,1.65,17.25,-5.55,22.0
43.62268900871277,0.09,-0.96,-0.28,-1.71,5.73,1.4,16.2,-4.35,22.0
43.68116307258606,0.07,-0.96,-0.31,-0.91,4.21,0.73,17.55,-4.65,23.0
43.74129009246826,0.05,-0.95,-0.29,0.79,0.98,-1.1,16.8,-4.65,22.0
43.80123805999756,0.04,-0.96,-0.29,2.26,-2.2,-2.74,16.8,-5.4,22.0
43.86130714416504,0.09,-0.96,-0.27,2.87,-4.7,-4.21,18.0,-5.1,23.0
43.92066812515259,0.12,-0.95,-0.25,2.62,-5.49,-3.54,17.25,-3.3,22.0
43.98160219192505,0.15,-0.95,-0.26,1.95,-5.18,-2.01,16.65,-4.8,22.0
44.04120707511902,0.12,-0.95,-0.25,1.77,-5.24,-0.24,16.95,-4.35,22.0
